0,1,2,3
0.460606060606,0.362132352941,0.390064102564,0.276666666667
0.210275062514,0.244474802672,0.166666666667,0.235229202037
0.20174895527,0.168922305764,0.216076696165,0.256382978723
0.242497136312,0.222262981984,0.226035951648,0.216261398176
0.181466028648,0.17709037638,0.258786852936,0.173085590265
0.17729601892,0.149733891764,0.193150677175,0.190212069676
0.270930656865,0.174371026193,0.268635806595,0.20227759211
0.266044150933,0.217764140738,0.260753586973,0.186445650929
0.286698955385,0.207286683219,0.224381015554,0.193995740971
0.277547883467,0.233358264772,0.222180161798,0.215738139297
0.316995539252,0.190482172167,0.225615433417,0.187292943045
0.252240577864,0.231765068436,0.23537266516,0.232446680279
0.285858264716,0.237062516236,0.234876267144,0.184526784988
0.292144157352,0.253641290483,0.241719650178,0.228991325582
0.275979804785,0.227570879416,0.234199052105,0.239643813221
0.285171032753,0.232869493423,0.191529812257,0.231151323263
0.244786982289,0.233294435217,0.230310189302,0.227062747282
0.196351220193,0.219041956872,0.209362994729,0.202881622361
0.209136625011,0.221189391627,0.215404393167,0.241852308023
0.222705047712,0.243522077623,0.241505536332,0.233250104555
0.22760603594,0.217527746691,0.280433796334,0.234973706673
0.230822729502,0.209132753138,0.233959519742,0.216105639227
0.242674110417,0.189481310498,0.220680142863,0.217464063675
0.233122144731,0.209466941241,0.245314301193,0.222443293675
0.236750523468,0.240399339597,0.22740961835,0.248814003017
0.229886778323,0.231990347911,0.235467349811,0.234336573819
0.240564911776,0.213459523179,0.216316880144,0.236671165645
0.22203831365,0.215924242788,0.235102477833,0.227273269862
0.229136656815,0.225918975358,0.220450379212,0.230710932747
0.257065154604,0.233613528457,0.218739680212,0.230575888203
0.224830503376,0.229916593818,0.235539653101,0.240911301059
0.235707464995,0.239747200566,0.244030319073,0.256747336446
0.227921682444,0.213305826982,0.247573411088,0.237392110687
