0,1,2,3
0.233333333333,0.266666666667,0.4,0.464285714286
0.458333333333,0.5,0.484126984127,0.489754098361
0.478609625668,0.584259259259,0.618380062305,0.661111111111
0.389478764479,0.487824675325,0.437908496732,0.403846153846
0.406913280776,0.480769230769,0.480454545455,0.363311331133
0.504913736624,0.494431098493,0.534843205575,0.504
0.513098591549,0.665657439446,0.407209897611,0.483831604637
0.489425981873,0.517197304206,0.497050147493,0.467201166181
0.648043010753,0.544312169312,0.576512657509,0.520801364024
0.57669108143,0.590721040189,0.497663551402,0.542242703533
0.453556340066,0.453003754693,0.511724137931,0.513541666667
0.640887004573,0.555939660591,0.493579411133,0.481446275173
0.498207885305,0.670655080214,0.561582686735,0.521873231466
0.556255625563,0.497532894737,0.504072681704,0.574627578304
0.519277864992,0.498475609756,0.5,0.509032634033
0.511111111111,0.504459308807,0.5,0.523674625658
0.509122299473,0.520569092123,0.549013010319,0.570831534143
0.506568604225,0.498715172857,0.493037974684,0.562018282846
0.563818238213,0.651256613757,0.511143814067,0.499127764985
0.499431818182,0.526058373926,0.486815779539,0.504586404586
0.52182112069,0.497323340471,0.495166487648,0.502889576883
0.497433264887,0.502830731832,0.515760939099,0.546411681453
0.520101876367,0.515545439956,0.499022482893,0.547937661313
0.512012716281,0.509931924406,0.509604066346,0.508036896662
0.535388639761,0.5316798428,0.499119739686,0.504453545265
0.499136442142,0.55757281143,0.504968239564,0.510882016037
0.5,0.497132352941,0.566576400697,0.492936502879
0.530495013763,0.537893988034,0.510993614747,0.513361904762
0.498450813323,0.514920444572,0.514948523743,0.499227202473
0.512628745318,0.555113170412,0.505268370296,0.498649886687
0.503240222646,0.523738149384,0.532628718799,0.514541184971
0.526939983914,0.510150871841,0.504752634807,0.508850569931
0.521782562312,0.528774066151,0.512868191542,0.502142504525
