mean_fit_time,mean_score_time,mean_test_score,param_SVM__C,param_SVM__cache_size,param_SVM__class_weight,param_SVM__coef0,param_SVM__degree,param_SVM__gamma,param_SVM__kernel,param_SVM__max_iter,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,std_fit_time,std_score_time,std_test_score
0.0203850746155,0.00465712547302,0.902425524447,0.001,200,,0,2,0.01,rbf,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 2, 'SVM__class_weight': None, 'SVM__gamma': 0.01, 'SVM__kernel': 'rbf', 'SVM__cache_size': 200}",67,0.899972959168,0.903041634973,0.903041634973,0.903041634973,0.903041634973,0.00075518032306,0.000362072932181,0.00122924826047
0.0125611782074,0.00322279930115,0.902425524447,0.001,200,,0,2,0.10000000000000001,linear,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 2, 'SVM__class_weight': None, 'SVM__gamma': 0.10000000000000001, 'SVM__kernel': 'linear', 'SVM__cache_size': 200}",67,0.899972959168,0.903041634973,0.903041634973,0.903041634973,0.903041634973,0.00168228101838,0.000863133720926,0.00122924826047
0.0188930988312,0.00409998893738,0.902425524447,0.001,200,,0,2,0.10000000000000001,poly,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 2, 'SVM__class_weight': None, 'SVM__gamma': 0.10000000000000001, 'SVM__kernel': 'poly', 'SVM__cache_size': 200}",67,0.899972959168,0.903041634973,0.903041634973,0.903041634973,0.903041634973,0.00207605937586,0.000833130240331,0.00122924826047
0.0192580699921,0.0044207572937,0.902425524447,0.001,200,,0,2,0.10000000000000001,rbf,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 2, 'SVM__class_weight': None, 'SVM__gamma': 0.10000000000000001, 'SVM__kernel': 'rbf', 'SVM__cache_size': 200}",67,0.899972959168,0.903041634973,0.903041634973,0.903041634973,0.903041634973,0.000206783961934,0.000121364284007,0.00122924826047
0.011673784256,0.00292682647705,0.902425524447,0.001,200,,0,2,1.0,linear,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 2, 'SVM__class_weight': None, 'SVM__gamma': 1.0, 'SVM__kernel': 'linear', 'SVM__cache_size': 200}",67,0.899972959168,0.903041634973,0.903041634973,0.903041634973,0.903041634973,0.000398590533631,0.0001736176469,0.00122924826047
0.0442785739899,0.0032919883728,0.902425524447,0.001,200,,0,2,1.0,poly,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 2, 'SVM__class_weight': None, 'SVM__gamma': 1.0, 'SVM__kernel': 'poly', 'SVM__cache_size': 200}",67,0.899972959168,0.903041634973,0.903041634973,0.903041634973,0.903041634973,0.00334052797851,0.000167224051619,0.00122924826047
0.022004365921,0.00575561523437,0.902425524447,0.001,200,,0,2,1.0,rbf,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 2, 'SVM__class_weight': None, 'SVM__gamma': 1.0, 'SVM__kernel': 'rbf', 'SVM__cache_size': 200}",67,0.899972959168,0.903041634973,0.903041634973,0.903041634973,0.903041634973,0.00193037080441,0.00114618052447,0.00122924826047
0.0121067523956,0.0029335975647,0.902425524447,0.001,200,,0,2,10.0,linear,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 2, 'SVM__class_weight': None, 'SVM__gamma': 10.0, 'SVM__kernel': 'linear', 'SVM__cache_size': 200}",67,0.899972959168,0.903041634973,0.903041634973,0.903041634973,0.903041634973,0.000455218046841,0.000119940669453,0.00122924826047
0.0495022296906,0.00380001068115,0.902588229598,0.001,200,,0,2,10.0,poly,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 2, 'SVM__class_weight': None, 'SVM__gamma': 10.0, 'SVM__kernel': 'poly', 'SVM__cache_size': 200}",66,0.896349352353,0.905492328187,0.90061702328,0.903041634973,0.907471021675,0.000544234359174,9.22256071743e-05,0.00388344504062
0.0286907672882,0.00675182342529,0.902425524447,0.001,200,,0,2,10.0,rbf,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 2, 'SVM__class_weight': None, 'SVM__gamma': 10.0, 'SVM__kernel': 'rbf', 'SVM__cache_size': 200}",67,0.899972959168,0.903041634973,0.903041634973,0.903041634973,0.903041634973,0.00130573729091,0.000399391994947,0.00122924826047
0.0188593387604,0.00440187454224,0.902425524447,0.001,200,,0,2,100.0,linear,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 2, 'SVM__class_weight': None, 'SVM__gamma': 100.0, 'SVM__kernel': 'linear', 'SVM__cache_size': 200}",67,0.899972959168,0.903041634973,0.903041634973,0.903041634973,0.903041634973,0.000421854882927,0.000164103727952,0.00122924826047
0.0977296352386,0.00845623016357,0.719470700055,0.001,200,,0,2,100.0,poly,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 2, 'SVM__class_weight': None, 'SVM__gamma': 100.0, 'SVM__kernel': 'poly', 'SVM__cache_size': 200}",1451,0.756827763132,0.73205344754,0.63346867867,0.715960282832,0.758862422229,0.023499921135,0.00234332224913,0.0458493889002
0.0178523540497,0.00402359962463,0.902425524447,0.001,200,,0,2,100.0,rbf,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 2, 'SVM__class_weight': None, 'SVM__gamma': 100.0, 'SVM__kernel': 'rbf', 'SVM__cache_size': 200}",67,0.899972959168,0.903041634973,0.903041634973,0.903041634973,0.903041634973,0.00127684877518,0.000189697987803,0.00122924826047
0.0115737915039,0.00298948287964,0.902425524447,0.001,200,,0,2,1000.0,linear,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 2, 'SVM__class_weight': None, 'SVM__gamma': 1000.0, 'SVM__kernel': 'linear', 'SVM__cache_size': 200}",67,0.899972959168,0.903041634973,0.903041634973,0.903041634973,0.903041634973,0.000253564138884,0.000184389013965,0.00122924826047
0.0702311992645,0.00673661231995,0.550225487285,0.001,200,,0,2,1000.0,poly,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 2, 'SVM__class_weight': None, 'SVM__gamma': 1000.0, 'SVM__kernel': 'poly', 'SVM__cache_size': 200}",2151,0.502124384886,0.547151722327,0.468206170445,0.569022336565,0.664855757321,0.00174563398522,0.000216107450483,0.0671314134328
0.023214006424,0.00572199821472,0.902425524447,0.001,200,,0,2,1000.0,rbf,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 2, 'SVM__class_weight': None, 'SVM__gamma': 1000.0, 'SVM__kernel': 'rbf', 'SVM__cache_size': 200}",67,0.899972959168,0.903041634973,0.903041634973,0.903041634973,0.903041634973,0.00493426540783,0.00134961435904,0.00122924826047
0.0113515853882,0.00267925262451,0.902425524447,0.001,200,,0,3,1.0000000000000001e-05,linear,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 3, 'SVM__class_weight': None, 'SVM__gamma': 1.0000000000000001e-05, 'SVM__kernel': 'linear', 'SVM__cache_size': 200}",67,0.899972959168,0.903041634973,0.903041634973,0.903041634973,0.903041634973,0.00121437394252,6.14621825697e-05,0.00122924826047
0.0114793777466,0.00285181999207,0.902425524447,0.001,200,,0,3,1.0000000000000001e-05,poly,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 3, 'SVM__class_weight': None, 'SVM__gamma': 1.0000000000000001e-05, 'SVM__kernel': 'poly', 'SVM__cache_size': 200}",67,0.899972959168,0.903041634973,0.903041634973,0.903041634973,0.903041634973,6.86040916771e-05,4.39253735343e-05,0.00122924826047
0.0208755970001,0.00514278411865,0.902425524447,0.001,200,,0,3,1.0000000000000001e-05,rbf,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 3, 'SVM__class_weight': None, 'SVM__gamma': 1.0000000000000001e-05, 'SVM__kernel': 'rbf', 'SVM__cache_size': 200}",67,0.899972959168,0.903041634973,0.903041634973,0.903041634973,0.903041634973,0.0019973393404,0.000612700672853,0.00122924826047
0.0179009437561,0.00419044494629,0.902425524447,0.001,200,,0,3,0.0001,linear,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 3, 'SVM__class_weight': None, 'SVM__gamma': 0.0001, 'SVM__kernel': 'linear', 'SVM__cache_size': 200}",67,0.899972959168,0.903041634973,0.903041634973,0.903041634973,0.903041634973,0.00062480595312,0.000203218799993,0.00122924826047
0.0115528106689,0.0028272151947,0.902425524447,0.001,200,,0,3,0.0001,poly,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 3, 'SVM__class_weight': None, 'SVM__gamma': 0.0001, 'SVM__kernel': 'poly', 'SVM__cache_size': 200}",67,0.899972959168,0.903041634973,0.903041634973,0.903041634973,0.903041634973,0.00222567873162,0.000559939570991,0.00122924826047
0.0181897640228,0.00415716171265,0.902425524447,0.001,200,,0,3,0.0001,rbf,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 3, 'SVM__class_weight': None, 'SVM__gamma': 0.0001, 'SVM__kernel': 'rbf', 'SVM__cache_size': 200}",67,0.899972959168,0.903041634973,0.903041634973,0.903041634973,0.903041634973,0.000555826325175,0.000160833193879,0.00122924826047
0.0129169464111,0.00313186645508,0.902425524447,0.001,200,,0,3,0.001,linear,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 3, 'SVM__class_weight': None, 'SVM__gamma': 0.001, 'SVM__kernel': 'linear', 'SVM__cache_size': 200}",67,0.899972959168,0.903041634973,0.903041634973,0.903041634973,0.903041634973,0.000901862787244,0.000311166918912,0.00122924826047
0.0145374298096,0.00335636138916,0.902425524447,0.001,200,,0,3,0.001,poly,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 3, 'SVM__class_weight': None, 'SVM__gamma': 0.001, 'SVM__kernel': 'poly', 'SVM__cache_size': 200}",67,0.899972959168,0.903041634973,0.903041634973,0.903041634973,0.903041634973,0.00263964074652,0.000660624895611,0.00122924826047
0.0217819690704,0.00522208213806,0.902425524447,0.001,200,,0,3,0.001,rbf,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 3, 'SVM__class_weight': None, 'SVM__gamma': 0.001, 'SVM__kernel': 'rbf', 'SVM__cache_size': 200}",67,0.899972959168,0.903041634973,0.903041634973,0.903041634973,0.903041634973,0.00153611699814,0.000660615540741,0.00122924826047
0.0108863830566,0.00270080566406,0.902425524447,0.001,200,,0,3,0.01,linear,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 3, 'SVM__class_weight': None, 'SVM__gamma': 0.01, 'SVM__kernel': 'linear', 'SVM__cache_size': 200}",67,0.899972959168,0.903041634973,0.903041634973,0.903041634973,0.903041634973,0.000286859598827,4.59842630065e-05,0.00122924826047
0.0182375907898,0.0056544303894,0.902425524447,0.001,200,,0,3,0.01,poly,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 3, 'SVM__class_weight': None, 'SVM__gamma': 0.01, 'SVM__kernel': 'poly', 'SVM__cache_size': 200}",67,0.899972959168,0.903041634973,0.903041634973,0.903041634973,0.903041634973,0.0107662734464,0.00360817830313,0.00122924826047
0.0300452232361,0.00689244270325,0.902425524447,0.001,200,,0,3,0.01,rbf,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 3, 'SVM__class_weight': None, 'SVM__gamma': 0.01, 'SVM__kernel': 'rbf', 'SVM__cache_size': 200}",67,0.899972959168,0.903041634973,0.903041634973,0.903041634973,0.903041634973,0.00645972997504,0.00201290389009,0.00122924826047
0.0120290279388,0.00286059379578,0.902425524447,0.001,200,,0,3,0.10000000000000001,linear,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 3, 'SVM__class_weight': None, 'SVM__gamma': 0.10000000000000001, 'SVM__kernel': 'linear', 'SVM__cache_size': 200}",67,0.899972959168,0.903041634973,0.903041634973,0.903041634973,0.903041634973,0.00163202479422,0.00017637383374,0.00122924826047
0.0212626457214,0.00356531143188,0.902425524447,0.001,200,,0,3,0.10000000000000001,poly,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 3, 'SVM__class_weight': None, 'SVM__gamma': 0.10000000000000001, 'SVM__kernel': 'poly', 'SVM__cache_size': 200}",67,0.899972959168,0.903041634973,0.903041634973,0.903041634973,0.903041634973,0.00231981931707,0.000838407399889,0.00122924826047
0.0228390216827,0.00616245269775,0.902425524447,0.001,200,,0,3,0.10000000000000001,rbf,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 3, 'SVM__class_weight': None, 'SVM__gamma': 0.10000000000000001, 'SVM__kernel': 'rbf', 'SVM__cache_size': 200}",67,0.899972959168,0.903041634973,0.903041634973,0.903041634973,0.903041634973,0.00308950584023,0.00113546644821,0.00122924826047
0.0129697799683,0.00354661941528,0.902425524447,0.001,200,,0,3,1.0,linear,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 3, 'SVM__class_weight': None, 'SVM__gamma': 1.0, 'SVM__kernel': 'linear', 'SVM__cache_size': 200}",67,0.899972959168,0.903041634973,0.903041634973,0.903041634973,0.903041634973,0.00155240508956,0.000716084883438,0.00122924826047
0.0512606143951,0.00324234962463,0.901109460849,0.001,200,,0,3,1.0,poly,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 3, 'SVM__class_weight': None, 'SVM__gamma': 1.0, 'SVM__kernel': 'poly', 'SVM__cache_size': 200}",733,0.903878154126,0.898354989557,0.898032304533,0.906913458758,0.898354989557,0.0103685215908,5.63262770414e-05,0.00363231054065
0.0226917743683,0.00544939041138,0.902425524447,0.001,200,,0,3,1.0,rbf,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 3, 'SVM__class_weight': None, 'SVM__gamma': 1.0, 'SVM__kernel': 'rbf', 'SVM__cache_size': 200}",67,0.899972959168,0.903041634973,0.903041634973,0.903041634973,0.903041634973,0.00219440257844,0.001051833195,0.00122924826047
0.0147430419922,0.00388479232788,0.902425524447,0.001,200,,0,3,10.0,linear,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 3, 'SVM__class_weight': None, 'SVM__gamma': 10.0, 'SVM__kernel': 'linear', 'SVM__cache_size': 200}",67,0.899972959168,0.903041634973,0.903041634973,0.903041634973,0.903041634973,0.00371515600566,0.000878018077489,0.00122924826047
0.0562235832214,0.00439782142639,0.5128993687,0.001,200,,0,3,10.0,poly,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 3, 'SVM__class_weight': None, 'SVM__gamma': 10.0, 'SVM__kernel': 'poly', 'SVM__cache_size': 200}",2202,0.550316604884,0.381695548307,0.449228519072,0.489002163427,0.694072810539,0.00478630508143,0.000202862320174,0.105845064895
0.020462179184,0.00450563430786,0.902425524447,0.001,200,,0,3,10.0,rbf,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 3, 'SVM__class_weight': None, 'SVM__gamma': 10.0, 'SVM__kernel': 'rbf', 'SVM__cache_size': 200}",67,0.899972959168,0.903041634973,0.903041634973,0.903041634973,0.903041634973,0.00134763994521,0.000360578224426,0.00122924826047
0.0127757549286,0.00312242507935,0.902425524447,0.001,200,,0,3,100.0,linear,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 3, 'SVM__class_weight': None, 'SVM__gamma': 100.0, 'SVM__kernel': 'linear', 'SVM__cache_size': 200}",67,0.899972959168,0.903041634973,0.903041634973,0.903041634973,0.903041634973,0.000706646647856,0.000429132582899,0.00122924826047
0.0862033843994,0.00589442253113,0.395396677878,0.001,200,,0,3,100.0,poly,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 3, 'SVM__class_weight': None, 'SVM__gamma': 100.0, 'SVM__kernel': 'poly', 'SVM__cache_size': 200}",2327,0.406885329748,0.344198591233,0.328082054592,0.320510305817,0.57725147288,0.0126807958589,0.00122831709072,0.0958329710379
0.0182819366455,0.00410046577454,0.902425524447,0.001,200,,0,3,100.0,rbf,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 3, 'SVM__class_weight': None, 'SVM__gamma': 100.0, 'SVM__kernel': 'rbf', 'SVM__cache_size': 200}",67,0.899972959168,0.903041634973,0.903041634973,0.903041634973,0.903041634973,0.00149380581099,0.000264162991408,0.00122924826047
0.0112583637238,0.00275421142578,0.902425524447,0.001,200,,0,3,1000.0,linear,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 3, 'SVM__class_weight': None, 'SVM__gamma': 1000.0, 'SVM__kernel': 'linear', 'SVM__cache_size': 200}",67,0.899972959168,0.903041634973,0.903041634973,0.903041634973,0.903041634973,0.000505880246961,5.40664792973e-05,0.00122924826047
0.095987033844,0.00671796798706,0.485590657638,0.001,200,,0,3,1000.0,poly,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 3, 'SVM__class_weight': None, 'SVM__gamma': 1000.0, 'SVM__kernel': 'poly', 'SVM__cache_size': 200}",2205,0.50426286966,0.490467380937,0.366307726375,0.456423682192,0.61040120669,0.00306234639657,0.000394853686178,0.0787412224107
0.0277539730072,0.00648756027222,0.902425524447,0.001,200,,0,3,1000.0,rbf,5000,"{'SVM__max_iter': 5000, 'SVM__coef0': 0, 'SVM__C': 0.001, 'SVM__degree': 3, 'SVM__class_weight': None, 'SVM__gamma': 1000.0, 'SVM__kernel': 'rbf', 'SVM__cache_size': 200}",67,0.899972959168,0.903041634973,0.903041634973,0.903041634973,0.903041634973,0.00564002104937,0.00144274328681,0.00122924826047
