0,1,2,3,4
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
0.99375,1.0,1.0,0.990476190476,1.0
0.994736842105,1.0,1.0,0.985185185185,1.0
0.995238095238,0.996666666667,1.0,0.988235294118,0.995454545455
0.991666666667,0.994708994709,0.995348837209,0.988141650422,0.996363636364
0.99265993266,0.993809216193,0.992907801418,0.983922101449,0.997395833333
0.983541666667,0.995983935743,0.993710691824,0.980612067467,0.983884082352
0.985330490405,0.992279387608,0.989658634538,0.982898198745,0.978194255993
0.981884781885,0.994112593491,0.987362637363,0.991266621591,0.969588122605
0.979044802071,0.983708944794,0.992393162393,0.981618346966,0.964477146335
0.978874474053,0.986405835544,0.984246549864,0.983925878044,0.963902373247
0.968842179938,0.979435203967,0.976588706209,0.970946559995,0.95427963849
0.950340172694,0.977851072021,0.9547256237,0.970593169457,0.957557046027
0.953763812261,0.971323158823,0.949941831664,0.958447971781,0.95584045584
0.915388071895,0.960829557869,0.95891529036,0.960778256831,0.957770813243
0.926856503412,0.964207097934,0.956345273611,0.956861201781,0.958087132506
0.928566124289,0.934566160624,0.952183834545,0.945668893325,0.954207248236
0.930267422999,0.921698184131,0.949059750651,0.942891133363,0.952036026507
0.922451332666,0.909112759697,0.936026577339,0.946764829374,0.937814757482
0.906360227273,0.912621488223,0.933905843192,0.941197691198,0.940668650426
0.907930756844,0.920613700025,0.931801591835,0.929940763745,0.943527936488
0.892157040769,0.918283007922,0.930142522733,0.939162105293,0.924394430296
0.886114753163,0.929504953911,0.921895604396,0.92870536389,0.928631305257
0.877483789134,0.913997844828,0.917097640492,0.935559401223,0.921035583802
0.876183127572,0.903226226388,0.911127260982,0.913083055908,0.918860324415
0.871623749445,0.909733732668,0.909283021919,0.916123467338,0.915755874794
0.88044516252,0.903838315807,0.907766830048,0.905292666906,0.917341242198
0.877568498687,0.901614788059,0.903925944087,0.901736225707,0.915643649903
0.872909256127,0.908875327332,0.896590632934,0.891380342413,0.916516476869
0.872260223035,0.907490455842,0.880321162652,0.899624251625,0.913610629224
0.868735382484,0.906788148095,0.856241453198,0.891222389485,0.896775438343
0.857911305263,0.900579987019,0.849690463997,0.886233868172,0.896716322901
0.861481293182,0.89992389824,0.870981740558,0.887232959382,0.898831075911
0.856963922219,0.900721356733,0.842732987439,0.868932267843,0.895563097034
0.862751606021,0.892933497353,0.843273084851,0.855928472392,0.891794220891
0.854598358767,0.891395746237,0.848464018003,0.863058446504,0.876190359189
0.841655142888,0.892855205323,0.845911505567,0.845555271206,0.876614801535
0.835190633238,0.898925104022,0.854389308624,0.843066026072,0.8770131188
0.837222351942,0.893394761103,0.852353736962,0.828592787401,0.875142433414
0.840349219823,0.887928868338,0.845202676911,0.831027998727,0.872843275368
0.839442197325,0.869578199397,0.849547698678,0.813912697913,0.861304159616
0.840774815013,0.85007145928,0.848622990021,0.799791465696,0.863428268725
0.835932508823,0.852613444604,0.848916860525,0.815173656202,0.863306812518
0.813411158309,0.856520470415,0.843475308605,0.822040572041,0.852277768745
0.82540121891,0.854275656219,0.847273729322,0.80007350038,0.851609447794
0.827560947707,0.851138586876,0.834129266431,0.797412457297,0.847100132719
0.833863393335,0.852392780324,0.839506403986,0.802536696334,0.825781622923
0.832609273464,0.852838685608,0.825431017256,0.807983008558,0.827575488613
0.823851015156,0.827729904296,0.827264066075,0.80181116705,0.827397283707
0.807036135117,0.823289201286,0.825298572456,0.805836952733,0.826675500843
0.809528563852,0.82974445216,0.81507765374,0.802923940288,0.815681020326
0.817617860297,0.827876481762,0.818883849836,0.801843557241,0.809198941978
0.820168173873,0.823670369707,0.814073817229,0.797336600265,0.804188119115
0.823171166916,0.808725514214,0.806942593006,0.785860447672,0.806398899436
0.803527293902,0.808933556786,0.806843249379,0.786803784567,0.794190590996
0.798988333279,0.804509156893,0.811512212203,0.764993650441,0.792611729766
0.800965699959,0.805249458258,0.816426914638,0.769233965002,0.794208551518
0.799926164709,0.804129963725,0.811522174761,0.748503195383,0.77593326182
0.793073822875,0.802831067797,0.817798902405,0.753604551441,0.789563381672
0.798059074431,0.798695258928,0.80224050619,0.76589581594,0.796504690027
0.78520254545,0.79521298727,0.80578048023,0.777696886836,0.786430381051
0.768522293992,0.803464703711,0.804915237807,0.755825131521,0.776122158772
0.79059342808,0.794450784633,0.795508156966,0.761841717922,0.775761815069
0.789462444123,0.785730443526,0.801930771646,0.767366755082,0.765864819101
0.790523952552,0.780451746982,0.779098162579,0.751133624585,0.761629481488
0.774627972345,0.781365526548,0.78415038659,0.725149746215,0.758712715165
0.768726060906,0.779780491755,0.795305637109,0.753667769311,0.750328839872
0.780530613688,0.7774266263,0.770048948344,0.752696668254,0.749796571743
0.772946461989,0.780670327885,0.780303846404,0.720513772332,0.753761915061
0.771065444599,0.782059220082,0.755094230964,0.699122910222,0.735036472749
0.778844131069,0.770562313143,0.77358670465,0.70426800862,0.752907863751
0.768147093994,0.770111164666,0.747982673941,0.700352944185,0.733459754033
0.778573692567,0.761717464425,0.769801347165,0.694889774236,0.728614955846
0.783637192741,0.768206738754,0.754243034587,0.692845715699,0.748319215159
0.77050403327,0.74745727574,0.730636595769,0.708580334797,0.732841410568
0.768237728277,0.749167612345,0.733956238376,0.735864150353,0.732224880954
0.761053336796,0.753659606277,0.734606651915,0.712621188245,0.742390084349
0.760915131637,0.731525780535,0.754864574904,0.695772741926,0.747278953165
0.75710620802,0.731854639311,0.739390857221,0.708819336601,0.735555270611
0.75212258873,0.715849479007,0.749755640465,0.721285475461,0.72702541314
0.738821508015,0.740606714451,0.734027225525,0.729491051975,0.737515620208
0.750193321507,0.72937419854,0.739008724409,0.711501025952,0.743197546697
0.750715080777,0.70673491846,0.743203266506,0.707130055314,0.74345832612
0.742288755853,0.724598203112,0.713761578958,0.713997776469,0.735594276083
0.71304807766,0.710187660098,0.7372846994,0.708359878897,0.722977839369
0.73306518948,0.714855480683,0.723436144202,0.685799566193,0.725835896353
0.717961731075,0.709676905248,0.714443364618,0.691774645026,0.715551540798
0.734727499455,0.71654939917,0.716131129804,0.696324464589,0.703928984246
0.728695814882,0.701364074252,0.710021255555,0.687425490996,0.693455395475
0.721949650363,0.719994825819,0.715309239461,0.687147457069,0.706076088939
0.709467368303,0.702997792158,0.716758563704,0.675909060282,0.687320864559
0.716016080327,0.693712920769,0.679415929207,0.666367612208,0.70230595803
0.711414561517,0.693886164331,0.669867049888,0.684900139789,0.693008501782
0.718802332633,0.683302432465,0.681622489525,0.683718860184,0.703586095024
0.695682171994,0.687863974474,0.696578131158,0.678434459089,0.679418083055
0.693029947647,0.671853882785,0.683222506288,0.683471428549,0.690821128102
0.684221543631,0.674914784585,0.68245205235,0.679726713108,0.672845046734
0.685571222253,0.66490002627,0.68797160229,0.681489278644,0.681851719508
