mean_fit_time,mean_score_time,mean_test_score,param_DT__class_weight,param_DT__criterion,param_DT__max_depth,param_DT__min_samples_leaf,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,std_fit_time,std_score_time,std_test_score
0.0025839805603,0.000525331497192,0.469089770542,,gini,2,9,"{'DT__criterion': 'gini', 'DT__max_depth': 2, 'DT__class_weight': None, 'DT__min_samples_leaf': 9}",5083,0.451893431992,0.4625560334,0.469964095069,0.479442638566,0.481749720704,1.50766529223e-05,9.25186974926e-06,0.0110200653606
0.00477919578552,0.000804567337036,0.497976266122,,gini,3,1,"{'DT__criterion': 'gini', 'DT__max_depth': 3, 'DT__class_weight': None, 'DT__min_samples_leaf': 1}",3058,0.489247366504,0.517967046863,0.519996253914,0.472519495024,0.490054882151,0.00064517321437,1.2301659377e-05,0.0182774528499
0.00512437820435,0.000807809829712,0.497976266122,,gini,3,2,"{'DT__criterion': 'gini', 'DT__max_depth': 3, 'DT__class_weight': None, 'DT__min_samples_leaf': 2}",3058,0.489247366504,0.517967046863,0.519996253914,0.472519495024,0.490054882151,1.09572987356e-05,5.95836602465e-06,0.0182774528499
0.00510306358337,0.000817584991455,0.497976266122,,gini,3,3,"{'DT__criterion': 'gini', 'DT__max_depth': 3, 'DT__class_weight': None, 'DT__min_samples_leaf': 3}",3058,0.489247366504,0.517967046863,0.519996253914,0.472519495024,0.490054882151,1.08708414612e-05,2.229967092e-05,0.0182774528499
0.00512256622314,0.000839996337891,0.497976266122,,gini,3,4,"{'DT__criterion': 'gini', 'DT__max_depth': 3, 'DT__class_weight': None, 'DT__min_samples_leaf': 4}",3058,0.489247366504,0.517967046863,0.519996253914,0.472519495024,0.490054882151,3.27468070283e-05,2.0573409824e-05,0.0182774528499
0.00510177612305,0.000846385955811,0.497976266122,,gini,3,5,"{'DT__criterion': 'gini', 'DT__max_depth': 3, 'DT__class_weight': None, 'DT__min_samples_leaf': 5}",3058,0.489247366504,0.517967046863,0.519996253914,0.472519495024,0.490054882151,1.65920146842e-05,2.53666612211e-06,0.0182774528499
0.00507464408875,0.000857973098755,0.497976266122,,gini,3,6,"{'DT__criterion': 'gini', 'DT__max_depth': 3, 'DT__class_weight': None, 'DT__min_samples_leaf': 6}",3058,0.489247366504,0.517967046863,0.519996253914,0.472519495024,0.490054882151,7.60342230303e-06,9.05187150167e-06,0.0182774528499
0.00506997108459,0.000820016860962,0.497976266122,,gini,3,7,"{'DT__criterion': 'gini', 'DT__max_depth': 3, 'DT__class_weight': None, 'DT__min_samples_leaf': 7}",3058,0.489247366504,0.517967046863,0.519996253914,0.472519495024,0.490054882151,6.23930078986e-05,0.000143109754637,0.0182774528499
0.00350399017334,0.000525426864624,0.497976266122,,gini,3,8,"{'DT__criterion': 'gini', 'DT__max_depth': 3, 'DT__class_weight': None, 'DT__min_samples_leaf': 8}",3058,0.489247366504,0.517967046863,0.519996253914,0.472519495024,0.490054882151,1.6122032854e-05,6.72560175692e-06,0.0182774528499
0.00347766876221,0.000522422790527,0.497976266122,,gini,3,9,"{'DT__criterion': 'gini', 'DT__max_depth': 3, 'DT__class_weight': None, 'DT__min_samples_leaf': 9}",3058,0.489247366504,0.517967046863,0.519996253914,0.472519495024,0.490054882151,1.78094688943e-05,6.41943961241e-06,0.0182774528499
0.004412317276,0.000536775588989,0.508518063767,,gini,4,1,"{'DT__criterion': 'gini', 'DT__max_depth': 4, 'DT__class_weight': None, 'DT__min_samples_leaf': 1}",1577,0.494339229716,0.501810061888,0.525256380056,0.514701726431,0.506554792717,6.04211199244e-06,1.26524586517e-05,0.0106711356293
0.0063129901886,0.000739002227783,0.508494220965,,gini,4,2,"{'DT__criterion': 'gini', 'DT__max_depth': 4, 'DT__class_weight': None, 'DT__min_samples_leaf': 2}",1584,0.494339229716,0.501810061888,0.525256380056,0.514582138416,0.506554792717,0.000201839350737,2.54925546818e-05,0.0106574174528
0.00596742630005,0.000683164596558,0.508494220965,,gini,4,3,"{'DT__criterion': 'gini', 'DT__max_depth': 4, 'DT__class_weight': None, 'DT__min_samples_leaf': 3}",1584,0.494339229716,0.501810061888,0.525256380056,0.514582138416,0.506554792717,0.000481740852267,2.22446450842e-05,0.0106574174528
0.00485558509827,0.000632810592651,0.509169557615,,gini,4,4,"{'DT__criterion': 'gini', 'DT__max_depth': 4, 'DT__class_weight': None, 'DT__min_samples_leaf': 4}",1491,0.497457384316,0.501810061888,0.525256380056,0.51482680447,0.506554792717,0.000542821657042,0.000152266835171,0.00989677919749
0.00451674461365,0.000532674789429,0.509169557615,,gini,4,5,"{'DT__criterion': 'gini', 'DT__max_depth': 4, 'DT__class_weight': None, 'DT__min_samples_leaf': 5}",1491,0.497457384316,0.501810061888,0.525256380056,0.51482680447,0.506554792717,0.000223625981986,3.54723261135e-06,0.00989677919749
0.00444645881653,0.000538110733032,0.509169557615,,gini,4,6,"{'DT__criterion': 'gini', 'DT__max_depth': 4, 'DT__class_weight': None, 'DT__min_samples_leaf': 6}",1491,0.497457384316,0.501810061888,0.525256380056,0.51482680447,0.506554792717,9.20680316551e-05,9.77690611371e-06,0.00989677919749
0.00439400672913,0.000528764724731,0.508785426831,,gini,4,7,"{'DT__criterion': 'gini', 'DT__max_depth': 4, 'DT__class_weight': None, 'DT__min_samples_leaf': 7}",1539,0.495785038615,0.501810061888,0.525256380056,0.514585587108,0.506554792717,2.07801453792e-05,2.0309009017e-06,0.0102810304204
0.00487356185913,0.000572824478149,0.507604463593,,gini,4,8,"{'DT__criterion': 'gini', 'DT__max_depth': 4, 'DT__class_weight': None, 'DT__min_samples_leaf': 8}",1712,0.492939309628,0.498766703948,0.525256380056,0.514585587108,0.506554792717,0.000548915116275,4.8298590721e-05,0.0114521484636
0.00470781326294,0.000542974472046,0.507604463593,,gini,4,9,"{'DT__criterion': 'gini', 'DT__max_depth': 4, 'DT__class_weight': None, 'DT__min_samples_leaf': 9}",1712,0.492939309628,0.498766703948,0.525256380056,0.514585587108,0.506554792717,0.000204612819268,1.36408768426e-05,0.0114521484636
0.00555338859558,0.000558757781982,0.507866116735,,gini,5,1,"{'DT__criterion': 'gini', 'DT__max_depth': 5, 'DT__class_weight': None, 'DT__min_samples_leaf': 1}",1669,0.502030896888,0.525694368314,0.518127556661,0.490930282711,0.50248308988,0.000208186502582,2.40897641517e-05,0.0124297697034
0.00545878410339,0.000548934936523,0.508178447366,,gini,5,2,"{'DT__criterion': 'gini', 'DT__max_depth': 5, 'DT__class_weight': None, 'DT__min_samples_leaf': 2}",1635,0.502888891803,0.525694368314,0.518127556661,0.49105316351,0.503062037249,7.01149114414e-05,1.01652467034e-05,0.0122692633684
