mean_fit_time,mean_score_time,mean_test_score,param_DT__class_weight,param_DT__criterion,param_DT__max_depth,param_DT__min_samples_leaf,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,std_fit_time,std_score_time,std_test_score
0.00492636362712,0.00210666656494,0.5,,gini,1,1,"{'DT__criterion': 'gini', 'DT__max_depth': 1, 'DT__class_weight': None, 'DT__min_samples_leaf': 1}",7138,0.5,0.5,0.5,0.00109993164216,0.000548323374179,9.06367950247e-17
0.00442989667257,0.00196003913879,0.5,,gini,1,2,"{'DT__criterion': 'gini', 'DT__max_depth': 1, 'DT__class_weight': None, 'DT__min_samples_leaf': 2}",7138,0.5,0.5,0.5,0.00167300573976,0.000888187577803,9.06367950247e-17
0.00331338246663,0.00122102101644,0.5,,gini,1,3,"{'DT__criterion': 'gini', 'DT__max_depth': 1, 'DT__class_weight': None, 'DT__min_samples_leaf': 3}",7138,0.5,0.5,0.5,0.000129292695237,4.38077874794e-05,9.06367950247e-17
0.00339229901632,0.00130263964335,0.5,,gini,1,4,"{'DT__criterion': 'gini', 'DT__max_depth': 1, 'DT__class_weight': None, 'DT__min_samples_leaf': 4}",7138,0.5,0.5,0.5,0.000619248045282,0.000257772447066,9.06367950247e-17
0.00317597389221,0.00107407569885,0.5,,gini,1,5,"{'DT__criterion': 'gini', 'DT__max_depth': 1, 'DT__class_weight': None, 'DT__min_samples_leaf': 5}",7138,0.5,0.5,0.5,0.000706614938344,0.000279206988728,9.06367950247e-17
0.00220441818237,0.000831921895345,0.5,,gini,1,6,"{'DT__criterion': 'gini', 'DT__max_depth': 1, 'DT__class_weight': None, 'DT__min_samples_leaf': 6}",7138,0.5,0.5,0.5,4.05512554235e-05,1.77397237488e-05,9.06367950247e-17
0.00210706392924,0.00079067548116,0.5,,gini,1,7,"{'DT__criterion': 'gini', 'DT__max_depth': 1, 'DT__class_weight': None, 'DT__min_samples_leaf': 7}",7138,0.5,0.5,0.5,3.97000145947e-05,1.31012160206e-05,9.06367950247e-17
0.00207765897115,0.000811576843262,0.5,,gini,1,8,"{'DT__criterion': 'gini', 'DT__max_depth': 1, 'DT__class_weight': None, 'DT__min_samples_leaf': 8}",7138,0.5,0.5,0.5,4.56588005842e-05,6.14296931825e-05,9.06367950247e-17
0.00269269943237,0.00103267033895,0.5,,gini,1,9,"{'DT__criterion': 'gini', 'DT__max_depth': 1, 'DT__class_weight': None, 'DT__min_samples_leaf': 9}",7138,0.5,0.5,0.5,0.000371171250738,0.000196517501106,9.06367950247e-17
0.00202401479085,0.0005997021993,0.505968367351,,gini,2,1,"{'DT__criterion': 'gini', 'DT__max_depth': 2, 'DT__class_weight': None, 'DT__min_samples_leaf': 1}",7128,0.5,0.517895204263,0.5,1.31402071048e-05,4.51249108842e-06,0.00843704593002
0.00400352478027,0.00117071469625,0.505968367351,,gini,2,2,"{'DT__criterion': 'gini', 'DT__max_depth': 2, 'DT__class_weight': None, 'DT__min_samples_leaf': 2}",7128,0.5,0.517895204263,0.5,0.00143569923528,0.000412807355493,0.00843704593002
0.00434732437134,0.00122133890788,0.505968367351,,gini,2,3,"{'DT__criterion': 'gini', 'DT__max_depth': 2, 'DT__class_weight': None, 'DT__min_samples_leaf': 3}",7128,0.5,0.517895204263,0.5,0.000235554258166,6.16582385484e-05,0.00843704593002
0.00397396087646,0.00104029973348,0.505968367351,,gini,2,4,"{'DT__criterion': 'gini', 'DT__max_depth': 2, 'DT__class_weight': None, 'DT__min_samples_leaf': 4}",7128,0.5,0.517895204263,0.5,6.99459596412e-05,7.2461556205e-05,0.00843704593002
0.00299255053202,0.000843048095703,0.505968367351,,gini,2,5,"{'DT__criterion': 'gini', 'DT__max_depth': 2, 'DT__class_weight': None, 'DT__min_samples_leaf': 5}",7128,0.5,0.517895204263,0.5,0.00014152163939,3.70728752166e-05,0.00843704593002
0.0027863184611,0.000784397125244,0.505968367351,,gini,2,6,"{'DT__criterion': 'gini', 'DT__max_depth': 2, 'DT__class_weight': None, 'DT__min_samples_leaf': 6}",7128,0.5,0.517895204263,0.5,1.44819526258e-05,1.99541775404e-05,0.00843704593002
0.00270970662435,0.000781297683716,0.505968367351,,gini,2,7,"{'DT__criterion': 'gini', 'DT__max_depth': 2, 'DT__class_weight': None, 'DT__min_samples_leaf': 7}",7128,0.5,0.517895204263,0.5,3.88250745424e-05,1.68261142733e-05,0.00843704593002
0.00267394383748,0.000770727793376,0.505968367351,,gini,2,8,"{'DT__criterion': 'gini', 'DT__max_depth': 2, 'DT__class_weight': None, 'DT__min_samples_leaf': 8}",7128,0.5,0.517895204263,0.5,0.000115811782192,5.55415797204e-05,0.00843704593002
0.00244172414144,0.000707705815633,0.505968367351,,gini,2,9,"{'DT__criterion': 'gini', 'DT__max_depth': 2, 'DT__class_weight': None, 'DT__min_samples_leaf': 9}",7128,0.5,0.517895204263,0.5,4.03945778302e-05,1.34888645867e-05,0.00843704593002
0.00295829772949,0.000693957010905,0.522963646375,,gini,3,1,"{'DT__criterion': 'gini', 'DT__max_depth': 3, 'DT__class_weight': None, 'DT__min_samples_leaf': 1}",7086,0.55006660746,0.520559502664,0.498223801066,5.51415666306e-05,1.14578808611e-05,0.0212300320369
0.00284862518311,0.000669320424398,0.523555057746,,gini,3,2,"{'DT__criterion': 'gini', 'DT__max_depth': 3, 'DT__class_weight': None, 'DT__min_samples_leaf': 2}",7081,0.55006660746,0.520559502664,0.5,3.40145696356e-05,1.19785400227e-05,0.0205463404398
0.00272067387899,0.000643332799276,0.523555057746,,gini,3,3,"{'DT__criterion': 'gini', 'DT__max_depth': 3, 'DT__class_weight': None, 'DT__min_samples_leaf': 3}",7081,0.55006660746,0.520559502664,0.5,2.46486326731e-05,5.62968595773e-06,0.0205463404398
0.00329836209615,0.000772396723429,0.523555057746,,gini,3,4,"{'DT__criterion': 'gini', 'DT__max_depth': 3, 'DT__class_weight': None, 'DT__min_samples_leaf': 4}",7081,0.55006660746,0.520559502664,0.5,0.000483292527455,9.95886578494e-05,0.0205463404398
0.00312368075053,0.000722010930379,0.523555057746,,gini,3,5,"{'DT__criterion': 'gini', 'DT__max_depth': 3, 'DT__class_weight': None, 'DT__min_samples_leaf': 5}",7081,0.55006660746,0.520559502664,0.5,0.000618567537064,0.000125164733261,0.0205463404398
0.00224367777507,0.00054931640625,0.522666467074,,gini,3,6,"{'DT__criterion': 'gini', 'DT__max_depth': 3, 'DT__class_weight': None, 'DT__min_samples_leaf': 6}",7088,0.55006660746,0.517895204263,0.5,1.25863534207e-05,8.23838832053e-06,0.0207136097145
0.00224757194519,0.000540415445964,0.522666467074,,gini,3,7,"{'DT__criterion': 'gini', 'DT__max_depth': 3, 'DT__class_weight': None, 'DT__min_samples_leaf': 7}",7088,0.55006660746,0.517895204263,0.5,1.38241663116e-05,4.89903609194e-06,0.0207136097145
0.00220624605815,0.000540653864543,0.522666467074,,gini,3,8,"{'DT__criterion': 'gini', 'DT__max_depth': 3, 'DT__class_weight': None, 'DT__min_samples_leaf': 8}",7088,0.55006660746,0.517895204263,0.5,5.3607374681e-06,6.07018675929e-06,0.0207136097145
0.00219543774923,0.000535011291504,0.522666467074,,gini,3,9,"{'DT__criterion': 'gini', 'DT__max_depth': 3, 'DT__class_weight': None, 'DT__min_samples_leaf': 9}",7088,0.55006660746,0.517895204263,0.5,8.99132768232e-07,8.42936970218e-06,0.0207136097145
0.00264461835225,0.000524679819743,0.522107858781,,gini,4,1,"{'DT__criterion': 'gini', 'DT__max_depth': 4, 'DT__class_weight': None, 'DT__min_samples_leaf': 1}",7092,0.534014209591,0.508947602131,0.52336384752,7.46960330805e-06,6.07018675929e-06,0.0102746209558
0.00265137354533,0.000524679819743,0.526868241391,,gini,4,2,"{'DT__criterion': 'gini', 'DT__max_depth': 4, 'DT__class_weight': None, 'DT__min_samples_leaf': 2}",7009,0.536678507993,0.51878330373,0.525140046454,3.01787655291e-05,4.49566384116e-07,0.00740900997439
0.00264120101929,0.000529686609904,0.527460143967,,gini,4,3,"{'DT__criterion': 'gini', 'DT__max_depth': 4, 'DT__class_weight': None, 'DT__min_samples_leaf': 3}",7004,0.536678507993,0.519671403197,0.526028145922,2.39378269216e-05,1.21294435108e-05,0.0070183479232
0.00308974583944,0.000621954600016,0.527755849652,,gini,4,4,"{'DT__criterion': 'gini', 'DT__max_depth': 4, 'DT__class_weight': None, 'DT__min_samples_leaf': 4}",7000,0.536678507993,0.519671403197,0.526916245389,5.33710993572e-05,2.07979122459e-05,0.00697032867613
0.002769947052,0.000563621520996,0.536389989021,,gini,4,5,"{'DT__criterion': 'gini', 'DT__max_depth': 4, 'DT__class_weight': None, 'DT__min_samples_leaf': 5}",6566,0.56256660746,0.519671403197,0.526916245389,3.47311854655e-05,8.12957245671e-06,0.0187520006748
0.00277829170227,0.000547011693319,0.535501398349,,gini,4,6,"{'DT__criterion': 'gini', 'DT__max_depth': 4, 'DT__class_weight': None, 'DT__min_samples_leaf': 6}",6623,0.56256660746,0.517007104796,0.526916245389,5.03509332703e-06,1.56139395272e-06,0.0195685299774
0.00276374816895,0.000545581181844,0.533109608455,,gini,4,7,"{'DT__criterion': 'gini', 'DT__max_depth': 4, 'DT__class_weight': None, 'DT__min_samples_leaf': 7}",6777,0.554507104796,0.517895204263,0.526916245389,1.01824553032e-05,8.20458651012e-06,0.0155780564323
0.00274777412415,0.000555992126465,0.528840831509,,gini,4,8,"{'DT__criterion': 'gini', 'DT__max_depth': 4, 'DT__class_weight': None, 'DT__min_samples_leaf': 8}",6965,0.554507104796,0.517895204263,0.514095732568,1.01227336426e-05,5.19073988368e-06,0.0182224440211
0.00273863474528,0.000545740127563,0.528840831509,,gini,4,9,"{'DT__criterion': 'gini', 'DT__max_depth': 4, 'DT__class_weight': None, 'DT__min_samples_leaf': 9}",6965,0.554507104796,0.517895204263,0.514095732568,6.9054552702e-06,5.35602265851e-06,0.0182224440211
0.00320593516032,0.000542402267456,0.520301804001,,gini,5,1,"{'DT__criterion': 'gini', 'DT__max_depth': 5, 'DT__class_weight': None, 'DT__min_samples_leaf': 1}",7096,0.55006660746,0.519671403197,0.491119005329,3.06664336613e-05,3.25159590172e-06,0.0240660537297
0.00320394833883,0.000548362731934,0.521288726764,,gini,5,2,"{'DT__criterion': 'gini', 'DT__max_depth': 5, 'DT__class_weight': None, 'DT__min_samples_leaf': 2}",7094,0.540230905861,0.517007104796,0.506603816551,2.53982627182e-05,5.76493297683e-06,0.0140564940007
0.0052703221639,0.000786622365316,0.531723735861,,gini,5,3,"{'DT__criterion': 'gini', 'DT__max_depth': 5, 'DT__class_weight': None, 'DT__min_samples_leaf': 3}",6872,0.540230905861,0.550954706927,0.503939518149,0.00293934160855,0.000338318922729,0.0201126459654
0.00719928741455,0.00123405456543,0.530342557114,,gini,5,4,"{'DT__criterion': 'gini', 'DT__max_depth': 5, 'DT__class_weight': None, 'DT__min_samples_leaf': 4}",6910,0.526842806394,0.547402309059,0.51676003097,0.000353238025173,0.000126441144953,0.0127505826908
0.00628097852071,0.000990311304728,0.528045387875,,gini,5,5,"{'DT__criterion': 'gini', 'DT__max_depth': 5, 'DT__class_weight': None, 'DT__min_samples_leaf': 5}",6997,0.542895204263,0.546514209591,0.494671403197,5.43211966045e-05,2.42362255058e-05,0.0236256625879
0.00582480430603,0.000924825668335,0.535594054182,,gini,5,6,"{'DT__criterion': 'gini', 'DT__max_depth': 5, 'DT__class_weight': None, 'DT__min_samples_leaf': 6}",6618,0.554507104796,0.54384991119,0.508380015485,0.000172509091525,6.94582791406e-05,0.0197136403882
0.00514626502991,0.000943740208944,0.539763025421,,gini,5,7,"{'DT__criterion': 'gini', 'DT__max_depth': 5, 'DT__class_weight': None, 'DT__min_samples_leaf': 7}",6272,0.56256660746,0.548290408526,0.508380015485,0.000231639406611,0.000128927857924,0.0229263405786
0.00444308916728,0.000758330027262,0.533101967376,,gini,5,8,"{'DT__criterion': 'gini', 'DT__max_depth': 5, 'DT__class_weight': None, 'DT__min_samples_leaf': 8}",6778,0.554507104796,0.548290408526,0.496447602131,0.000743186375679,0.000173873722184,0.026021183267
0.00379506746928,0.000641981760661,0.533101967376,,gini,5,9,"{'DT__criterion': 'gini', 'DT__max_depth': 5, 'DT__class_weight': None, 'DT__min_samples_leaf': 9}",6778,0.554507104796,0.548290408526,0.496447602131,0.000105895848466,1.78143338793e-05,0.026021183267
0.00410803159078,0.000705718994141,0.518328722677,,gini,6,1,"{'DT__criterion': 'gini', 'DT__max_depth': 6, 'DT__class_weight': None, 'DT__min_samples_leaf': 1}",7100,0.53756660746,0.514342806394,0.503051418682,0.000158434642242,0.000117985322932,0.0143681947607
0.00379967689514,0.000660975774129,0.514455457124,,gini,6,2,"{'DT__criterion': 'gini', 'DT__max_depth': 6, 'DT__class_weight': None, 'DT__min_samples_leaf': 2}",7119,0.528619005329,0.510790408526,0.503939518149,2.90185872675e-05,8.5518040904e-05,0.0104022386567
0.00768264134725,0.00111031532288,0.529751636948,,gini,6,3,"{'DT__criterion': 'gini', 'DT__max_depth': 6, 'DT__class_weight': None, 'DT__min_samples_leaf': 3}",6936,0.528619005329,0.546514209591,0.514095732568,0.002749309868,0.000388952419263,0.0132571870129
0.0093359152476,0.00139538447062,0.523681007863,,gini,6,4,"{'DT__criterion': 'gini', 'DT__max_depth': 6, 'DT__class_weight': None, 'DT__min_samples_leaf': 4}",7079,0.528619005329,0.536678507993,0.505715717083,0.00176410534746,0.000312027005278,0.0131125944463
0.00620396931966,0.00092871983846,0.535300804524,,gini,6,5,"{'DT__criterion': 'gini', 'DT__max_depth': 6, 'DT__class_weight': None, 'DT__min_samples_leaf': 5}",6636,0.552730905861,0.55006660746,0.503051418682,0.000196366452613,2.93918528866e-05,0.0228108045689
0.00626937548319,0.0011203289032,0.550792884327,,gini,6,6,"{'DT__criterion': 'gini', 'DT__max_depth': 6, 'DT__class_weight': None, 'DT__min_samples_leaf': 6}",5117,0.565230905861,0.585790408526,0.501275219748,0.0016011035414,0.000278896139163,0.0359785242795
0.00444038709005,0.000705242156982,0.554959890744,,gini,6,7,"{'DT__criterion': 'gini', 'DT__max_depth': 6, 'DT__class_weight': None, 'DT__min_samples_leaf': 7}",4533,0.574178507993,0.585790408526,0.504827617616,6.02189304977e-05,9.47295152394e-06,0.0357354668198
0.00472569465637,0.000779708226522,0.549481655441,,gini,6,8,"{'DT__criterion': 'gini', 'DT__max_depth': 6, 'DT__class_weight': None, 'DT__min_samples_leaf': 8}",5321,0.566119005329,0.585790408526,0.496447602131,0.000194204189846,3.24186929931e-05,0.0383210505146
0.00386063257853,0.000587383906047,0.549481655441,,gini,6,9,"{'DT__criterion': 'gini', 'DT__max_depth': 6, 'DT__class_weight': None, 'DT__min_samples_leaf': 9}",5321,0.566119005329,0.585790408526,0.496447602131,0.00033775789597,5.63785866453e-05,0.0383210505146
0.00493892033895,0.000709692637126,0.536610559794,,gini,7,1,"{'DT__criterion': 'gini', 'DT__max_depth': 7, 'DT__class_weight': None, 'DT__min_samples_leaf': 1}",6545,0.546514209591,0.552730905861,0.5105433347,0.000674547871357,0.000122066949344,0.0185911661928
0.00389766693115,0.000550031661987,0.529952230773,,gini,7,2,"{'DT__criterion': 'gini', 'DT__max_depth': 7, 'DT__class_weight': None, 'DT__min_samples_leaf': 2}",6926,0.541119005329,0.510790408526,0.537960559275,0.000105954997703,7.78671818664e-07,0.0136162491227
0.00406392415365,0.000595410664876,0.53214588287,,gini,7,3,"{'DT__criterion': 'gini', 'DT__max_depth': 7, 'DT__class_weight': None, 'DT__min_samples_leaf': 3}",6848,0.539342806394,0.547402309059,0.509655235232,4.61705168953e-05,2.12021316905e-05,0.016227356737
0.00387700398763,0.000572601954142,0.526370468264,,gini,7,4,"{'DT__criterion': 'gini', 'DT__max_depth': 7, 'DT__class_weight': None, 'DT__min_samples_leaf': 4}",7012,0.539342806394,0.536678507993,0.503051418682,8.83450135273e-05,3.42932526436e-06,0.0165112651891
0.00385737419128,0.000580072402954,0.539665184536,,gini,7,5,"{'DT__criterion': 'gini', 'DT__max_depth': 7, 'DT__class_weight': None, 'DT__min_samples_leaf': 5}",6281,0.576842806394,0.55006660746,0.492007104796,0.000104620397989,1.92583581922e-05,0.0354023048009
0.00388439496358,0.000572601954142,0.551384295698,,gini,7,6,"{'DT__criterion': 'gini', 'DT__max_depth': 7, 'DT__class_weight': None, 'DT__min_samples_leaf': 6}",5052,0.565230905861,0.585790408526,0.503051418682,0.000129864586329,2.00539490501e-05,0.0351651004035
0.00373975435893,0.000551064809163,0.554664185059,,gini,7,7,"{'DT__criterion': 'gini', 'DT__max_depth': 7, 'DT__class_weight': None, 'DT__min_samples_leaf': 7}",4654,0.574178507993,0.585790408526,0.503939518149,8.16636903639e-05,3.78143859017e-06,0.0361503466016
0.00369604428609,0.000550587972005,0.549481655441,,gini,7,8,"{'DT__criterion': 'gini', 'DT__max_depth': 7, 'DT__class_weight': None, 'DT__min_samples_leaf': 8}",5321,0.566119005329,0.585790408526,0.496447602131,9.27554162373e-05,4.58331771065e-06,0.0383210505146
0.00366338094076,0.000548680623372,0.549481655441,,gini,7,9,"{'DT__criterion': 'gini', 'DT__max_depth': 7, 'DT__class_weight': None, 'DT__min_samples_leaf': 9}",5321,0.566119005329,0.585790408526,0.496447602131,7.18156794602e-05,2.06323543958e-06,0.0383210505146
0.00419592857361,0.000551700592041,0.554002332621,,gini,8,1,"{'DT__criterion': 'gini', 'DT__max_depth': 8, 'DT__class_weight': None, 'DT__min_samples_leaf': 1}",4780,0.571514209591,0.569738010657,0.520699549119,0.000142751353093,1.27652314537e-06,0.0235402669437
0.00665267308553,0.000831524531047,0.544353652463,,gini,8,2,"{'DT__criterion': 'gini', 'DT__max_depth': 8, 'DT__class_weight': None, 'DT__min_samples_leaf': 2}",5855,0.563454706927,0.554573712256,0.514983832035,0.0034920337529,0.000368946483578,0.0210649126579
0.00964172681173,0.00117222468058,0.528593976206,,gini,8,3,"{'DT__criterion': 'gini', 'DT__max_depth': 8, 'DT__class_weight': None, 'DT__min_samples_leaf': 3}",6983,0.535790408526,0.544738010657,0.505214737897,0.00049327524265,7.20461690678e-05,0.016917204602
0.00795571009318,0.000998576482137,0.533227426288,,gini,8,4,"{'DT__criterion': 'gini', 'DT__max_depth': 8, 'DT__class_weight': None, 'DT__min_samples_leaf': 4}",6774,0.53756660746,0.559014209591,0.503051418682,0.000214787691508,5.13437729911e-05,0.0230488541336
0.00672499338786,0.00090503692627,0.538876890776,,gini,8,5,"{'DT__criterion': 'gini', 'DT__max_depth': 8, 'DT__class_weight': None, 'DT__min_samples_leaf': 5}",6370,0.564342806394,0.548290408526,0.503939518149,0.000136514896562,4.05960871911e-05,0.0255395421552
0.00599034627279,0.000813404719035,0.550495705025,,gini,8,6,"{'DT__criterion': 'gini', 'DT__max_depth': 8, 'DT__class_weight': None, 'DT__min_samples_leaf': 6}",5133,0.56256660746,0.585790408526,0.503051418682,8.92365916229e-05,1.95680837416e-05,0.0348361052134
0.00547973314921,0.000767310460409,0.554664185059,,gini,8,7,"{'DT__criterion': 'gini', 'DT__max_depth': 8, 'DT__class_weight': None, 'DT__min_samples_leaf': 7}",4654,0.574178507993,0.585790408526,0.503939518149,6.75350055809e-05,2.66149849164e-05,0.0361503466016
0.00506631533305,0.000717401504517,0.549481655441,,gini,8,8,"{'DT__criterion': 'gini', 'DT__max_depth': 8, 'DT__class_weight': None, 'DT__min_samples_leaf': 8}",5321,0.566119005329,0.585790408526,0.496447602131,4.81461250507e-05,1.1538079865e-05,0.0383210505146
0.00474635759989,0.000672578811646,0.549481655441,,gini,8,9,"{'DT__criterion': 'gini', 'DT__max_depth': 8, 'DT__class_weight': None, 'DT__min_samples_leaf': 9}",5321,0.566119005329,0.585790408526,0.496447602131,0.000105491413017,1.04160999803e-05,0.0383210505146
0.00514562924703,0.000644683837891,0.564636953132,,gini,9,1,"{'DT__criterion': 'gini', 'DT__max_depth': 9, 'DT__class_weight': None, 'DT__min_samples_leaf': 1}",3169,0.55634991119,0.59384991119,0.543676276358,0.000122270124621,2.05095416714e-06,0.0213029414434
0.00960834821065,0.00121601422628,0.547438624256,,gini,9,2,"{'DT__criterion': 'gini', 'DT__max_depth': 9, 'DT__class_weight': None, 'DT__min_samples_leaf': 2}",5599,0.53756660746,0.578685612789,0.526028145922,0.00361543548571,0.000523987134872,0.0226003424342
0.00863234202067,0.0010097026825,0.541300010131,,gini,9,3,"{'DT__criterion': 'gini', 'DT__max_depth': 9, 'DT__class_weight': None, 'DT__min_samples_leaf': 3}",6130,0.547402309059,0.544738010657,0.531743863005,0.00044400574197,5.89789290288e-05,0.00683871244868
0.00677267710368,0.000915765762329,0.529258557668,,gini,9,4,"{'DT__criterion': 'gini', 'DT__max_depth': 9, 'DT__class_weight': None, 'DT__min_samples_leaf': 4}",6949,0.52506660746,0.534902309059,0.527804344856,0.000768667620513,0.000131929734538,0.00414584564719
0.00553766886393,0.00069522857666,0.542649859417,,gini,9,5,"{'DT__criterion': 'gini', 'DT__max_depth': 9, 'DT__class_weight': None, 'DT__min_samples_leaf': 5}",6019,0.563454706927,0.573290408526,0.491119005329,0.000275492802842,9.44290084594e-06,0.0366284730167
0.00509389241536,0.000713427861532,0.550792884327,,gini,9,6,"{'DT__criterion': 'gini', 'DT__max_depth': 9, 'DT__class_weight': None, 'DT__min_samples_leaf': 6}",5117,0.565230905861,0.585790408526,0.501275219748,0.000129469459897,3.40720828166e-05,0.0359785242795
0.00531029701233,0.000745375951131,0.561224946192,,gini,9,7,"{'DT__criterion': 'gini', 'DT__max_depth': 9, 'DT__class_weight': None, 'DT__min_samples_leaf': 7}",3493,0.59384991119,0.585790408526,0.503939518149,0.00043008892214,7.8896338739e-05,0.0406069079489
0.00428771972656,0.000602086385091,0.555746219683,,gini,9,8,"{'DT__criterion': 'gini', 'DT__max_depth': 9, 'DT__class_weight': None, 'DT__min_samples_leaf': 8}",4245,0.584902309059,0.585790408526,0.496447602131,0.000182932264312,1.84978949559e-05,0.0418972416117
0.00437331199646,0.000662724177043,0.556042416574,,gini,9,9,"{'DT__criterion': 'gini', 'DT__max_depth': 9, 'DT__class_weight': None, 'DT__min_samples_leaf': 9}",3980,0.585790408526,0.585790408526,0.496447602131,0.000178100540393,9.23638074924e-05,0.0421049410451
0.0048766930898,0.000630696614583,0.55708779562,,gini,10,1,"{'DT__criterion': 'gini', 'DT__max_depth': 10, 'DT__class_weight': None, 'DT__min_samples_leaf': 1}",3941,0.571514209591,0.56884991119,0.530855763538,0.000356889722369,1.60719982322e-05,0.018565368537
0.00473093986511,0.000570058822632,0.549019905623,,gini,10,2,"{'DT__criterion': 'gini', 'DT__max_depth': 10, 'DT__class_weight': None, 'DT__min_samples_leaf': 2}",5369,0.55006660746,0.559014209591,0.537960559275,3.52542537233e-05,1.88466330323e-05,0.00862576360255
0.00446168581645,0.000559329986572,0.532566065056,,gini,10,3,"{'DT__criterion': 'gini', 'DT__max_depth': 10, 'DT__class_weight': None, 'DT__min_samples_leaf': 3}",6811,0.534902309059,0.54384991119,0.518923350184,0.000203261343354,7.20797369854e-06,0.0103081592556
0.00446399052938,0.000588973363241,0.523705187452,,gini,10,4,"{'DT__criterion': 'gini', 'DT__max_depth': 10, 'DT__class_weight': None, 'DT__min_samples_leaf': 4}",7072,0.534014209591,0.534902309059,0.502163319215,0.00015987707498,3.14377195069e-05,0.0152240856403
0.00425497690837,0.000562032063802,0.548719506091,,gini,10,5,"{'DT__criterion': 'gini', 'DT__max_depth': 10, 'DT__class_weight': None, 'DT__min_samples_leaf': 5}",5424,0.571514209591,0.573290408526,0.501275219748,0.000136726258989,8.57717994895e-06,0.0335281939568
0.00500734647115,0.00076699256897,0.554664676264,,gini,10,6,"{'DT__criterion': 'gini', 'DT__max_depth': 10, 'DT__class_weight': None, 'DT__min_samples_leaf': 6}",4583,0.57506660746,0.585790408526,0.503051418682,0.00116875972075,0.000136393071303,0.0367278169224
0.00619570414225,0.000866572062174,0.561224946192,,gini,10,7,"{'DT__criterion': 'gini', 'DT__max_depth': 10, 'DT__class_weight': None, 'DT__min_samples_leaf': 7}",3493,0.59384991119,0.585790408526,0.503939518149,0.00030112869555,2.04599014749e-05,0.0406069079489
0.00618664423625,0.000920375188192,0.555746219683,,gini,10,8,"{'DT__criterion': 'gini', 'DT__max_depth': 10, 'DT__class_weight': None, 'DT__min_samples_leaf': 8}",4245,0.584902309059,0.585790408526,0.496447602131,0.00031426911071,2.35591123268e-05,0.0418972416117
0.00622200965881,0.000918706258138,0.555746219683,,gini,10,9,"{'DT__criterion': 'gini', 'DT__max_depth': 10, 'DT__class_weight': None, 'DT__min_samples_leaf': 9}",4245,0.584902309059,0.585790408526,0.496447602131,0.000358730682089,6.70215881421e-06,0.0418972416117
0.00926899909973,0.00107574462891,0.570487011445,,gini,11,1,"{'DT__criterion': 'gini', 'DT__max_depth': 11, 'DT__class_weight': None, 'DT__min_samples_leaf': 1}",2913,0.559902309059,0.583126110124,0.568429202532,0.00294164875771,0.000235752779003,0.0095944941781
0.0105620225271,0.00121370951335,0.542577944734,,gini,11,2,"{'DT__criterion': 'gini', 'DT__max_depth': 11, 'DT__class_weight': None, 'DT__min_samples_leaf': 2}",6031,0.534902309059,0.580461811723,0.512319533634,0.000246740179885,9.41127120867e-05,0.0283401234257
0.00865268707275,0.00134603182475,0.543792588143,,gini,11,3,"{'DT__criterion': 'gini', 'DT__max_depth': 11, 'DT__class_weight': None, 'DT__min_samples_leaf': 3}",5907,0.54384991119,0.544738010657,0.542788176891,0.000204118703041,0.000513848083864,0.000796938274098
0.00746870040894,0.000927209854126,0.53253942944,,gini,11,4,"{'DT__criterion': 'gini', 'DT__max_depth': 11, 'DT__class_weight': None, 'DT__min_samples_leaf': 4}",6812,0.534902309059,0.535790408526,0.526916245389,0.000229044945534,8.8440117793e-06,0.00398941180088
0.00643769900004,0.000842332839966,0.545833654506,,gini,11,5,"{'DT__criterion': 'gini', 'DT__max_depth': 11, 'DT__class_weight': None, 'DT__min_samples_leaf': 5}",5708,0.572402309059,0.548290408526,0.51676003097,0.000142088716637,3.67087195025e-05,0.0227791085375
0.0057802995046,0.00080943107605,0.553776085592,,gini,11,6,"{'DT__criterion': 'gini', 'DT__max_depth': 11, 'DT__class_weight': None, 'DT__min_samples_leaf': 6}",4788,0.572402309059,0.585790408526,0.503051418682,0.000155844352843,5.41712336105e-05,0.0362526203423
0.00531037648519,0.000712633132935,0.561520651877,,gini,11,7,"{'DT__criterion': 'gini', 'DT__max_depth': 11, 'DT__class_weight': None, 'DT__min_samples_leaf': 7}",3406,0.59384991119,0.585790408526,0.504827617616,0.000280866958273,1.30427529626e-05,0.0401897610574
0.00503929456075,0.000675042470296,0.555746219683,,gini,11,8,"{'DT__criterion': 'gini', 'DT__max_depth': 11, 'DT__class_weight': None, 'DT__min_samples_leaf': 8}",4245,0.584902309059,0.585790408526,0.496447602131,0.00024834796901,1.3918872201e-05,0.0418972416117
0.00469032923381,0.000638723373413,0.556042416574,,gini,11,9,"{'DT__criterion': 'gini', 'DT__max_depth': 11, 'DT__class_weight': None, 'DT__min_samples_leaf': 9}",3980,0.585790408526,0.585790408526,0.496447602131,0.000277647986843,4.72445931362e-06,0.0421049410451
0.00670663515727,0.000793774922689,0.558794535899,,gini,12,1,"{'DT__criterion': 'gini', 'DT__max_depth': 12, 'DT__class_weight': None, 'DT__min_samples_leaf': 1}",3858,0.56884991119,0.558126110124,0.549391993442,0.0012280658791,0.000124237255416,0.00795662291817
