mean_fit_time,mean_score_time,mean_test_score,param_KNN__algorithm,param_KNN__leaf_size,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,std_fit_time,std_score_time,std_test_score
0.00521755218506,0.0382182598114,0.498224059472,ball_tree,1,manhattan,14,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 14}",2385,0.5,0.49644549763,0.498815165877,0.497630331754,0.000869697971256,0.00264964531626,0.0013252701868
0.00406020879745,0.0276330113411,0.499703791469,ball_tree,1,manhattan,15,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 15}",2002,0.5,0.498815165877,0.5,0.5,0.00165957929381,0.00900338346934,0.000513048224991
0.00299698114395,0.0211064219475,0.502390726139,ball_tree,1,manhattan,15,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 15}",1083,0.5,0.49644549763,0.515481832543,0.497630331754,0.00102475025296,0.00323487178779,0.00766586988571
0.00263750553131,0.023103415966,0.499703791469,ball_tree,1,manhattan,16,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 16}",2002,0.5,0.498815165877,0.5,0.5,0.000336224322493,0.00251077236725,0.000513048224991
0.00276303291321,0.0216605067253,0.498520268003,ball_tree,1,manhattan,16,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 16}",2367,0.5,0.497630331754,0.498815165877,0.497630331754,0.000298985501292,0.00161688569132,0.000982806781019
0.00273001194,0.0219399929047,0.499703791469,ball_tree,1,manhattan,17,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 17}",2002,0.5,0.498815165877,0.5,0.5,0.000299891267826,0.00144548604228,0.000513048224991
0.00270926952362,0.0217155218124,0.498816476534,ball_tree,1,manhattan,17,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 17}",2334,0.5,0.498815165877,0.498815165877,0.497630331754,0.000313679918366,0.00142562381399,0.000837803217918
0.00274330377579,0.0221325159073,0.5,ball_tree,1,manhattan,18,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 18}",1227,0.5,0.5,0.5,0.5,0.000337334755382,0.00147817956336,1.24044295321e-16
0.00464904308319,0.0331037044525,0.499112029736,ball_tree,1,manhattan,18,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 18}",2290,0.5,0.498815165877,0.498815165877,0.498815165877,0.00118351800966,0.00831818001648,0.000513426021506
0.002914249897,0.0252445340157,0.5,ball_tree,1,manhattan,19,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 19}",1227,0.5,0.5,0.5,0.5,0.000329779884618,0.00283645671913,1.24044295321e-16
