mean_fit_time,mean_score_time,mean_test_score,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,std_fit_time,std_score_time,std_test_score
0.173289775848,0.0695182681084,0.499407582938,relu,1.0,"(25, 25, 25)","{'MLP__hidden_layer_sizes': (25, 25, 25), 'MLP__activation': 'relu', 'MLP__alpha': 1.0}",289,0.5,0.5,0.497630331754,0.5,0.0607010668469,0.0515456396272,0.00102609644998
0.331983089447,0.0115714073181,0.508056872038,relu,1.0,"(50, 50, 50)","{'MLP__hidden_layer_sizes': (50, 50, 50), 'MLP__activation': 'relu', 'MLP__alpha': 1.0}",31,0.5,0.532227488152,0.5,0.5,0.06046579884,0.00860559345439,0.0139549117197
0.50616902113,0.0107472538948,0.5,relu,1.0,"(100, 100, 100)","{'MLP__hidden_layer_sizes': (100, 100, 100), 'MLP__activation': 'relu', 'MLP__alpha': 1.0}",90,0.5,0.5,0.5,0.5,0.112057941147,0.00371032943017,1.24044295321e-16
0.241693973541,0.076447725296,0.502571241236,relu,0.31622776601683794,"(25,)","{'MLP__hidden_layer_sizes': (25,), 'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794}",75,0.491725768322,0.529778830964,0.485781990521,0.503023369832,0.13814241922,0.0181280221291,0.0168835745609
0.277439713478,0.00705301761627,0.50491952625,relu,0.31622776601683794,"(50,)","{'MLP__hidden_layer_sizes': (50,), 'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794}",48,0.5,0.498815165877,0.515481832543,0.505393038078,0.108019005325,0.00213787402331,0.00658225890938
0.188884973526,0.00445383787155,0.503891046609,relu,0.31622776601683794,"(100,)","{'MLP__hidden_layer_sizes': (100,), 'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794}",58,0.495271867612,0.522669826224,0.498815165877,0.498815165877,0.0951977686976,0.00478660334702,0.0109381133946
0.202427387238,0.0494884252548,0.499407582938,relu,0.31622776601683794,"(25, 25)","{'MLP__hidden_layer_sizes': (25, 25), 'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794}",289,0.5,0.497630331754,0.5,0.5,0.10232795046,0.0227898747927,0.00102609644998
0.293284952641,0.00326484441757,0.504005255464,relu,0.31622776601683794,"(50, 50)","{'MLP__hidden_layer_sizes': (50, 50), 'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794}",55,0.5,0.5,0.5,0.516056545187,0.127587898329,0.00214796486461,0.00694755309544
0.303760230541,0.00479376316071,0.5,relu,0.31622776601683794,"(100, 100)","{'MLP__hidden_layer_sizes': (100, 100), 'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794}",90,0.5,0.5,0.5,0.5,0.0640837677238,0.00109494552703,1.24044295321e-16
0.206982970238,0.0375847816467,0.499408893596,relu,0.31622776601683794,"(25, 25, 25)","{'MLP__hidden_layer_sizes': (25, 25, 25), 'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794}",284,0.5,0.5,0.5,0.497630331754,0.0479501930061,0.0179367732233,0.00102533862477
0.292988479137,0.00620526075363,0.5,relu,0.31622776601683794,"(50, 50, 50)","{'MLP__hidden_layer_sizes': (50, 50, 50), 'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794}",90,0.5,0.5,0.5,0.5,0.0564040276525,0.00412553961563,1.24044295321e-16
0.417540252209,0.00495404005051,0.5,relu,0.31622776601683794,"(100, 100, 100)","{'MLP__hidden_layer_sizes': (100, 100, 100), 'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794}",90,0.5,0.5,0.5,0.5,0.109013383455,0.00252168790905,1.24044295321e-16
