mean_fit_time,mean_score_time,mean_test_score,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,std_fit_time,std_score_time,std_test_score
0.757431149483,0.025815486908,0.142857142857,logistic,3.1622776601683795,"(100, 100, 100)","{'MLP__hidden_layer_sizes': (100, 100, 100), 'MLP__activation': 'logistic', 'MLP__alpha': 3.1622776601683795}",254,0.142857142857,0.142857142857,0.142857142857,0.142857142857,0.196722660872,0.0123027723058,1.38609912273e-17
0.427034497261,0.0143075585365,0.164443678563,logistic,1.0,"(25,)","{'MLP__hidden_layer_sizes': (25,), 'MLP__activation': 'logistic', 'MLP__alpha': 1.0}",213,0.16946983659,0.142857142857,0.165880135045,0.179598745657,0.258533442763,0.0124147696482,0.0134404014402
0.938511669636,0.0449920296669,0.181285448605,logistic,1.0,"(50,)","{'MLP__hidden_layer_sizes': (50,), 'MLP__activation': 'logistic', 'MLP__alpha': 1.0}",180,0.187825962651,0.178369661648,0.178438970896,0.180493605067,0.20585821155,0.0205694040023,0.00387609327254
1.38873022795,0.0143077969551,0.183200579743,logistic,1.0,"(100,)","{'MLP__hidden_layer_sizes': (100,), 'MLP__activation': 'logistic', 'MLP__alpha': 1.0}",175,0.172195895003,0.194822911243,0.180643005003,0.185165048424,0.607473622721,0.00244208506287,0.00816767277
0.203898310661,0.00730723142624,0.14271312045,logistic,1.0,"(25, 25)","{'MLP__hidden_layer_sizes': (25, 25), 'MLP__activation': 'logistic', 'MLP__alpha': 1.0}",324,0.142569703938,0.142857142857,0.142569124424,0.142857142857,0.0911543521002,0.00699207863871,0.000143864269874
0.817649066448,0.0141662359238,0.142857142857,logistic,1.0,"(50, 50)","{'MLP__hidden_layer_sizes': (50, 50), 'MLP__activation': 'logistic', 'MLP__alpha': 1.0}",254,0.142857142857,0.142857142857,0.142857142857,0.142857142857,0.133638107497,0.00546303884455,1.38609912273e-17
0.93671476841,0.0296000242233,0.142857142857,logistic,1.0,"(100, 100)","{'MLP__hidden_layer_sizes': (100, 100), 'MLP__activation': 'logistic', 'MLP__alpha': 1.0}",254,0.142857142857,0.142857142857,0.142857142857,0.142857142857,0.0399956264373,0.0038690568247,1.38609912273e-17
0.436232030392,0.00410449504852,0.142857142857,logistic,1.0,"(25, 25, 25)","{'MLP__hidden_layer_sizes': (25, 25, 25), 'MLP__activation': 'logistic', 'MLP__alpha': 1.0}",254,0.142857142857,0.142857142857,0.142857142857,0.142857142857,0.167055478604,5.23328781128e-05,1.38609912273e-17
1.15460729599,0.0271276831627,0.142857142857,logistic,1.0,"(50, 50, 50)","{'MLP__hidden_layer_sizes': (50, 50, 50), 'MLP__activation': 'logistic', 'MLP__alpha': 1.0}",254,0.142857142857,0.142857142857,0.142857142857,0.142857142857,0.155395450542,0.00387744812634,1.38609912273e-17
1.4692492485,0.0506012439728,0.142857142857,logistic,1.0,"(100, 100, 100)","{'MLP__hidden_layer_sizes': (100, 100, 100), 'MLP__activation': 'logistic', 'MLP__alpha': 1.0}",254,0.142857142857,0.142857142857,0.142857142857,0.142857142857,0.331148766494,0.0166745392966,1.38609912273e-17
0.525841772556,0.0146596431732,0.173018167388,logistic,0.31622776601683794,"(25,)","{'MLP__hidden_layer_sizes': (25,), 'MLP__activation': 'logistic', 'MLP__alpha': 0.31622776601683794}",202,0.165544066538,0.186742218882,0.177029682841,0.162742736391,0.274292677395,0.01239341635,0.00956280052036
0.376045227051,0.106996417046,0.17989448246,logistic,0.31622776601683794,"(50,)","{'MLP__hidden_layer_sizes': (50,), 'MLP__activation': 'logistic', 'MLP__alpha': 0.31622776601683794}",186,0.196742973758,0.173367074102,0.171682089258,0.177750499027,0.23337443966,0.0309824937912,0.00998866537037
1.85015231371,0.0157519578934,0.188311302241,logistic,0.31622776601683794,"(100,)","{'MLP__hidden_layer_sizes': (100,), 'MLP__activation': 'logistic', 'MLP__alpha': 0.31622776601683794}",167,0.208601124331,0.174268094335,0.191125643806,0.179190591192,0.876745036548,0.0179250420231,0.0132349458738
0.269103229046,0.00984698534012,0.146834898241,logistic,0.31622776601683794,"(25, 25)","{'MLP__hidden_layer_sizes': (25, 25), 'MLP__activation': 'logistic', 'MLP__alpha': 0.31622776601683794}",239,0.142857142857,0.142569124424,0.142857142857,0.159095529707,0.0688645394981,0.00672848393602,0.00706824107322
0.644343972206,0.0185503363609,0.145334723155,logistic,0.31622776601683794,"(50, 50)","{'MLP__hidden_layer_sizes': (50, 50), 'MLP__activation': 'logistic', 'MLP__alpha': 0.31622776601683794}",243,0.142857142857,0.152765285,0.142857142857,0.142857142857,0.170101780303,0.00192804641613,0.00429066587257
1.31392151117,0.0240360498428,0.142857142857,logistic,0.31622776601683794,"(100, 100)","{'MLP__hidden_layer_sizes': (100, 100), 'MLP__activation': 'logistic', 'MLP__alpha': 0.31622776601683794}",254,0.142857142857,0.142857142857,0.142857142857,0.142857142857,0.409942378866,0.0093831315419,1.38609912273e-17
0.324437320232,0.00986671447754,0.142857142857,logistic,0.31622776601683794,"(25, 25, 25)","{'MLP__hidden_layer_sizes': (25, 25, 25), 'MLP__activation': 'logistic', 'MLP__alpha': 0.31622776601683794}",254,0.142857142857,0.142857142857,0.142857142857,0.142857142857,0.139085377378,0.0102441299216,1.96153620487e-17
1.07279855013,0.0280029773712,0.142857142857,logistic,0.31622776601683794,"(50, 50, 50)","{'MLP__hidden_layer_sizes': (50, 50, 50), 'MLP__activation': 'logistic', 'MLP__alpha': 0.31622776601683794}",254,0.142857142857,0.142857142857,0.142857142857,0.142857142857,0.140241861032,0.00160631738455,1.38609912273e-17
1.31855624914,0.0511264204979,0.142857142857,logistic,0.31622776601683794,"(100, 100, 100)","{'MLP__hidden_layer_sizes': (100, 100, 100), 'MLP__activation': 'logistic', 'MLP__alpha': 0.31622776601683794}",254,0.142857142857,0.142857142857,0.142857142857,0.142857142857,0.141289242705,0.00963162266234,1.38609912273e-17
0.426733195782,0.0114568471909,0.168819955536,logistic,0.10000000000000001,"(25,)","{'MLP__hidden_layer_sizes': (25,), 'MLP__activation': 'logistic', 'MLP__alpha': 0.10000000000000001}",208,0.144081419735,0.185342172059,0.167329468444,0.17859607186,0.200334224244,0.00936812470546,0.0156829003292
0.738932192326,0.0746840238571,0.184015270179,logistic,0.10000000000000001,"(50,)","{'MLP__hidden_layer_sizes': (50,), 'MLP__activation': 'logistic', 'MLP__alpha': 0.10000000000000001}",174,0.201559070064,0.176184110008,0.176529116045,0.181751952981,0.332665697322,0.0479470058356,0.0103790620908
1.59987783432,0.0223957300186,0.194750439749,logistic,0.10000000000000001,"(100,)","{'MLP__hidden_layer_sizes': (100,), 'MLP__activation': 'logistic', 'MLP__alpha': 0.10000000000000001}",155,0.186218519276,0.214342375921,0.200155127219,0.178257226644,0.178653980216,0.0128483945357,0.013760915661
0.179349660873,0.00757002830505,0.14271313893,logistic,0.10000000000000001,"(25, 25)","{'MLP__hidden_layer_sizes': (25, 25), 'MLP__activation': 'logistic', 'MLP__alpha': 0.10000000000000001}",323,0.142282265019,0.142857142857,0.142857142857,0.142857142857,0.134900049336,0.00456977779642,0.000249093427079
0.812784016132,0.021950006485,0.142785140893,logistic,0.10000000000000001,"(50, 50)","{'MLP__hidden_layer_sizes': (50, 50), 'MLP__activation': 'logistic', 'MLP__alpha': 0.10000000000000001}",322,0.142569703938,0.142857142857,0.142857142857,0.142857142857,0.21264567944,0.00780689365477,0.00012454671354
1.84670001268,0.0215807557106,0.163249834563,logistic,0.10000000000000001,"(100, 100)","{'MLP__hidden_layer_sizes': (100, 100), 'MLP__activation': 'logistic', 'MLP__alpha': 0.10000000000000001}",214,0.142857142857,0.142857142857,0.224409974156,0.142857142857,1.70275730404,0.00683423563786,0.0353160002181
0.419329464436,0.0252658128738,0.142857142857,logistic,0.10000000000000001,"(25, 25, 25)","{'MLP__hidden_layer_sizes': (25, 25, 25), 'MLP__activation': 'logistic', 'MLP__alpha': 0.10000000000000001}",254,0.142857142857,0.142857142857,0.142857142857,0.142857142857,0.0789904446658,0.0069383106315,1.96153620487e-17
1.1935300231,0.0314584970474,0.149901281463,logistic,0.10000000000000001,"(50, 50, 50)","{'MLP__hidden_layer_sizes': (50, 50, 50), 'MLP__activation': 'logistic', 'MLP__alpha': 0.10000000000000001}",230,0.142857142857,0.17102750191,0.142857142857,0.142857142857,0.144679452431,0.00236585810138,0.0121990173806
1.32660895586,0.071098446846,0.142857142857,logistic,0.10000000000000001,"(100, 100, 100)","{'MLP__hidden_layer_sizes': (100, 100, 100), 'MLP__activation': 'logistic', 'MLP__alpha': 0.10000000000000001}",254,0.142857142857,0.142857142857,0.142857142857,0.142857142857,0.195948870151,0.0308357549063,1.38609912273e-17
0.310293793678,0.0036062002182,0.173674837803,logistic,0.031622776601683791,"(25,)","{'MLP__hidden_layer_sizes': (25,), 'MLP__activation': 'logistic', 'MLP__alpha': 0.031622776601683791}",198,0.165690860211,0.186594359151,0.16950269844,0.172923494911,0.0756135758393,0.00247777100219,0.00788661103087
0.445336222649,0.0782532691956,0.172839984171,logistic,0.031622776601683791,"(50,)","{'MLP__hidden_layer_sizes': (50,), 'MLP__activation': 'logistic', 'MLP__alpha': 0.031622776601683791}",203,0.175791955707,0.168144237167,0.170711759777,0.176717021119,0.194147018244,0.0307942840653,0.00354653564697
0.949931979179,0.020879983902,0.173198615875,logistic,0.031622776601683791,"(100,)","{'MLP__hidden_layer_sizes': (100,), 'MLP__activation': 'logistic', 'MLP__alpha': 0.031622776601683791}",200,0.172529447118,0.160290729195,0.181018815151,0.178971882008,0.38858200429,0.00994677795364,0.00808575583605
0.24273121357,0.0271000266075,0.144420025004,logistic,0.031622776601683791,"(25, 25)","{'MLP__hidden_layer_sizes': (25, 25), 'MLP__activation': 'logistic', 'MLP__alpha': 0.031622776601683791}",245,0.142857142857,0.143427018901,0.148537420833,0.142857142857,0.139166779587,0.0209015641556,0.00238888476112
0.78638458252,0.0205234289169,0.142807207274,logistic,0.031622776601683791,"(50, 50)","{'MLP__hidden_layer_sizes': (50, 50), 'MLP__activation': 'logistic', 'MLP__alpha': 0.031622776601683791}",321,0.142857142857,0.142857142857,0.142857142857,0.142656916139,0.16117919828,0.0022860570017,8.66306846097e-05
2.6573754549,0.0308899879456,0.170556472299,logistic,0.031622776601683791,"(100, 100)","{'MLP__hidden_layer_sizes': (100, 100), 'MLP__activation': 'logistic', 'MLP__alpha': 0.031622776601683791}",206,0.173849053066,0.222583673417,0.142857142857,0.142857142857,2.40013724748,0.0118087651447,0.0326002523877
0.501352965832,0.0140904784203,0.142857142857,logistic,0.031622776601683791,"(25, 25, 25)","{'MLP__hidden_layer_sizes': (25, 25, 25), 'MLP__activation': 'logistic', 'MLP__alpha': 0.031622776601683791}",254,0.142857142857,0.142857142857,0.142857142857,0.142857142857,0.244869425573,0.0123299244846,1.38609912273e-17
0.97809445858,0.0372104644775,0.142857142857,logistic,0.031622776601683791,"(50, 50, 50)","{'MLP__hidden_layer_sizes': (50, 50, 50), 'MLP__activation': 'logistic', 'MLP__alpha': 0.031622776601683791}",254,0.142857142857,0.142857142857,0.142857142857,0.142857142857,0.207291091865,0.0126985582771,1.38609912273e-17
1.37820696831,0.0387322902679,0.142857142857,logistic,0.031622776601683791,"(100, 100, 100)","{'MLP__hidden_layer_sizes': (100, 100, 100), 'MLP__activation': 'logistic', 'MLP__alpha': 0.031622776601683791}",254,0.142857142857,0.142857142857,0.142857142857,0.142857142857,0.121877010829,0.0116319662187,1.38609912273e-17
0.31397998333,0.0021259188652,0.175066496869,logistic,0.01,"(25,)","{'MLP__hidden_layer_sizes': (25,), 'MLP__activation': 'logistic', 'MLP__alpha': 0.01}",196,0.180352550751,0.180792404939,0.168726434855,0.170372914562,0.235917933089,9.31035045108e-05,0.005544649539
0.438169240952,0.0496594905853,0.177601033832,logistic,0.01,"(50,)","{'MLP__hidden_layer_sizes': (50,), 'MLP__activation': 'logistic', 'MLP__alpha': 0.01}",193,0.176310729157,0.174070948027,0.177821348481,0.182215554844,0.266733817376,0.0228843259205,0.00297587246831
1.81471550465,0.0275537967682,0.190625334569,logistic,0.01,"(100,)","{'MLP__hidden_layer_sizes': (100,), 'MLP__activation': 'logistic', 'MLP__alpha': 0.01}",162,0.192503747836,0.182840878287,0.207588550246,0.17953559723,0.748118445696,0.0177837330039,0.0108931771645
0.268421769142,0.00582402944565,0.150550334301,logistic,0.01,"(25, 25)","{'MLP__hidden_layer_sizes': (25, 25), 'MLP__activation': 'logistic', 'MLP__alpha': 0.01}",228,0.142857142857,0.14931984524,0.142857142857,0.167224734469,0.124171389935,0.00452761338504,0.00996717101426
1.34398323298,0.0174795389175,0.142857142857,logistic,0.01,"(50, 50)","{'MLP__hidden_layer_sizes': (50, 50), 'MLP__activation': 'logistic', 'MLP__alpha': 0.01}",254,0.142857142857,0.142857142857,0.142857142857,0.142857142857,0.251194474894,0.010707501849,1.38609912273e-17
0.96210193634,0.0227482914925,0.148493224014,logistic,0.01,"(100, 100)","{'MLP__hidden_layer_sizes': (100, 100), 'MLP__activation': 'logistic', 'MLP__alpha': 0.01}",233,0.142857142857,0.142857142857,0.16539651051,0.142857142857,0.239767293289,0.00916806007239,0.00976054785936
0.224159777164,0.0103197693825,0.142857142857,logistic,0.01,"(25, 25, 25)","{'MLP__hidden_layer_sizes': (25, 25, 25), 'MLP__activation': 'logistic', 'MLP__alpha': 0.01}",254,0.142857142857,0.142857142857,0.142857142857,0.142857142857,0.113726524744,0.00933137383848,1.96153620487e-17
